"Date","Site.Name","COUNTY","meanlat","meanlong","month","year","Ozone","PM2.5"
2020-06-23,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,41,42
2020-06-23,"Linville Falls","Avery",35.972347,-81.933072,6,2020,33.5,NA
2020-06-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,44,30.5
2020-06-23,"Millbrook School","Wake",35.856111,-78.574167,6,2020,41.5,42.2
2020-06-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,39.5,37.3333333333333
2020-06-23,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,37,49.5
2020-06-24,"Bryson City","Swain",35.434767,-83.442133,6,2020,23.5,33
2020-06-24,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,43,30.5
2020-06-24,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,39,41.5
2020-06-24,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,38.5,37.5
2020-06-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,42.5,NA
2020-06-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,36,46
2020-06-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,39,38.5
2020-06-24,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,44,50
2020-06-24,"Linville Falls","Avery",35.972347,-81.933072,6,2020,34,NA
2020-06-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,44,40
2020-06-24,"Millbrook School","Wake",35.856111,-78.574167,6,2020,44,45.75
2020-06-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,46,42
2020-06-24,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,38.5,53
2020-06-25,"Bryson City","Swain",35.434767,-83.442133,6,2020,32.5,21.5
2020-06-25,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,45,29.5
2020-06-25,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,38.5,30.5
2020-06-25,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,40.5,35.3333333333333
2020-06-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,40.5,21
2020-06-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,54.5,29.25
2020-06-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,37,27
2020-06-25,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,38,35
2020-06-25,"Linville Falls","Avery",35.972347,-81.933072,6,2020,32,20
2020-06-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,40.5,25
2020-06-25,"Millbrook School","Wake",35.856111,-78.574167,6,2020,42.5,37
2020-06-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,42.5,37
2020-06-25,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,43.5,36.5
2020-06-26,"Bryson City","Swain",35.434767,-83.442133,6,2020,27.5,23
2020-06-26,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,42.5,20
2020-06-26,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,40.5,27.3333333333333
2020-06-26,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,38,32.3333333333333
2020-06-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,40.5,NA
2020-06-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,45,28.75
2020-06-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,40.5,24.3333333333333
2020-06-26,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,42,34.5
2020-06-26,"Linville Falls","Avery",35.972347,-81.933072,6,2020,33,NA
2020-06-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,37.5,20
2020-06-26,"Millbrook School","Wake",35.856111,-78.574167,6,2020,40.5,34.6
2020-06-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,40,35.6666666666667
2020-06-26,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,37.5,34
2020-06-27,"Bryson City","Swain",35.434767,-83.442133,6,2020,33.5,23
2020-06-27,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,50,18.5
2020-06-27,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,51,36.5
2020-06-27,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,49,37.5
2020-06-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,51,NA
2020-06-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,54,36.3333333333333
2020-06-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,53,30
2020-06-27,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,48.5,41
2020-06-27,"Linville Falls","Avery",35.972347,-81.933072,6,2020,38,NA
2020-06-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,48,30.5
2020-06-27,"Millbrook School","Wake",35.856111,-78.574167,6,2020,61,43.75
2020-06-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,49.5,41.5
2020-06-27,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,56,42.5
2020-06-28,"Bryson City","Swain",35.434767,-83.442133,6,2020,34.5,NA
2020-06-28,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,59.5,23.5
2020-06-28,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,47,41.5
2020-06-28,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,56.5,35.6666666666667
2020-06-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,47.5,20
2020-06-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,71,37.75
2020-06-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,53.5,31
2020-06-28,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,56.5,47.5
2020-06-28,"Linville Falls","Avery",35.972347,-81.933072,6,2020,38.5,24
2020-06-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,62.5,37.5
2020-06-28,"Millbrook School","Wake",35.856111,-78.574167,6,2020,70,41.6
2020-06-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,67.5,42.6666666666667
2020-06-28,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,56.5,45.5
2020-06-29,"Bryson City","Swain",35.434767,-83.442133,6,2020,38,NA
2020-06-29,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,46.5,18
2020-06-29,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,62.5,50.5
2020-06-29,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,65.5,49.3333333333333
2020-06-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,47,NA
2020-06-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,62.5,45.75
2020-06-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,64.5,44
2020-06-29,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,58.5,46.5
2020-06-29,"Linville Falls","Avery",35.972347,-81.933072,6,2020,42,NA
2020-06-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,70,46
2020-06-29,"Millbrook School","Wake",35.856111,-78.574167,6,2020,63,50.6
2020-06-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,60,41.3333333333333
2020-06-29,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,58.5,49
2020-06-30,"Bryson City","Swain",35.434767,-83.442133,6,2020,39,NA
2020-06-30,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2020,39,19.5
2020-06-30,"Clemmons Middle","Forsyth",36.026,-80.342,6,2020,55.5,53.5
2020-06-30,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2020,45,46
2020-06-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2020,46,NA
2020-06-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2020,46.5,47.3333333333333
2020-06-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2020,55.5,45
2020-06-30,"Leggett","Edgecombe",35.988278,-77.5843,6,2020,47.5,52
2020-06-30,"Linville Falls","Avery",35.972347,-81.933072,6,2020,44,NA
2020-06-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2020,54.5,45.5
2020-06-30,"Millbrook School","Wake",35.856111,-78.574167,6,2020,53.5,53.5
2020-06-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2020,48.5,44
2020-06-30,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2020,49.5,53
2020-07-01,"Bryson City","Swain",35.434767,-83.442133,7,2020,34.5,45
2020-07-01,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,40,25
2020-07-01,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,42.5,40
2020-07-01,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,45,34
2020-07-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,40.5,12
2020-07-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,56,35.5
2020-07-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,44,37
2020-07-01,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,43,35.5
2020-07-01,"Linville Falls","Avery",35.972347,-81.933072,7,2020,39.5,25
2020-07-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,44.5,39.5
2020-07-01,"Millbrook School","Wake",35.856111,-78.574167,7,2020,44.5,38
2020-07-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,43.5,34
2020-07-01,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,44.5,38
2020-07-02,"Bryson City","Swain",35.434767,-83.442133,7,2020,34,32
2020-07-02,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,39.5,21
2020-07-02,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,42,35.6666666666667
2020-07-02,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,48.5,37.3333333333333
2020-07-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,38.5,NA
2020-07-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,81.5,46
2020-07-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,45.5,34
2020-07-02,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,53,43.5
2020-07-02,"Linville Falls","Avery",35.972347,-81.933072,7,2020,31.5,NA
2020-07-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,57,32.5
2020-07-02,"Millbrook School","Wake",35.856111,-78.574167,7,2020,62.5,46
2020-07-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,54,36.5
2020-07-02,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,48.5,52.5
2020-07-03,"Bryson City","Swain",35.434767,-83.442133,7,2020,32.5,27
2020-07-03,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,43,35.5
2020-07-03,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,50.5,47
2020-07-03,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,52.5,39.5
2020-07-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,44.5,NA
2020-07-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,69.5,45.6666666666667
2020-07-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,54,41
2020-07-03,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,45.5,45.5
2020-07-03,"Linville Falls","Avery",35.972347,-81.933072,7,2020,36,NA
2020-07-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,46.5,41.5
2020-07-03,"Millbrook School","Wake",35.856111,-78.574167,7,2020,55.5,47
2020-07-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,49.5,46.5
2020-07-03,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,65.5,49
2020-07-04,"Bryson City","Swain",35.434767,-83.442133,7,2020,36.5,43
2020-07-04,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,35,14
2020-07-04,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,42,47.5
2020-07-04,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,33.5,50
2020-07-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,40.5,45
2020-07-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,40,54.75
2020-07-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,42,52.6666666666667
2020-07-04,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,37,38
2020-07-04,"Linville Falls","Avery",35.972347,-81.933072,7,2020,37,43
2020-07-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,36,41
2020-07-04,"Millbrook School","Wake",35.856111,-78.574167,7,2020,38.5,47.8
2020-07-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,33.5,33
2020-07-04,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,37.5,44.5
2020-07-05,"Bryson City","Swain",35.434767,-83.442133,7,2020,28,38
2020-07-05,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,28.5,8
2020-07-05,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,34,41.5
2020-07-05,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,42.5,29
2020-07-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,31.5,NA
2020-07-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,39,45.5
2020-07-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,42,40.6666666666667
2020-07-05,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,33.5,24.5
2020-07-05,"Linville Falls","Avery",35.972347,-81.933072,7,2020,26.5,NA
2020-07-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,37.5,30
2020-07-05,"Millbrook School","Wake",35.856111,-78.574167,7,2020,41,37.4
2020-07-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,34.5,28.5
2020-07-05,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,39,32
2020-07-06,"Bryson City","Swain",35.434767,-83.442133,7,2020,27,30
2020-07-06,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,26.5,0
2020-07-06,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,31.5,39
2020-07-06,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,34,17
2020-07-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,36,NA
2020-07-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,39.5,33.6666666666667
2020-07-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,34,34
2020-07-06,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,39,47
2020-07-06,"Linville Falls","Avery",35.972347,-81.933072,7,2020,26.5,NA
2020-07-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,40.5,33
2020-07-06,"Millbrook School","Wake",35.856111,-78.574167,7,2020,38,35.25
2020-07-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,41,27
2020-07-06,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,37,32
2020-07-07,"Bryson City","Swain",35.434767,-83.442133,7,2020,27,35
2020-07-07,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,32.5,23
2020-07-07,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,34.5,35
2020-07-07,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,31.5,24.5
2020-07-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,36,6
2020-07-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,36.5,40.25
2020-07-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,36.5,29
2020-07-07,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,30.5,41
2020-07-07,"Linville Falls","Avery",35.972347,-81.933072,7,2020,26.5,22
2020-07-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,35,28
2020-07-07,"Millbrook School","Wake",35.856111,-78.574167,7,2020,33.5,33.2
2020-07-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,34.5,31.3333333333333
2020-07-07,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,29,37.5
2020-07-08,"Bryson City","Swain",35.434767,-83.442133,7,2020,31,30.5
2020-07-08,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,31,10
2020-07-08,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,44,30
2020-07-08,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,35.5,29.5
2020-07-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,50.5,NA
2020-07-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,70.5,45.25
2020-07-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,45,27.3333333333333
2020-07-08,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,33,36
2020-07-08,"Linville Falls","Avery",35.972347,-81.933072,7,2020,32.5,NA
2020-07-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,39,14
2020-07-08,"Millbrook School","Wake",35.856111,-78.574167,7,2020,40,35.4
2020-07-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,35,32
2020-07-08,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,35,34
2020-07-09,"Bryson City","Swain",35.434767,-83.442133,7,2020,36,33.5
2020-07-09,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,31,13.5
2020-07-09,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,41.5,30
2020-07-09,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,37.5,25.5
2020-07-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,40.5,NA
2020-07-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,42.5,27.3333333333333
2020-07-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,40.5,27
2020-07-09,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,39,27
2020-07-09,"Linville Falls","Avery",35.972347,-81.933072,7,2020,37,NA
2020-07-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,39.5,22
2020-07-09,"Millbrook School","Wake",35.856111,-78.574167,7,2020,43,27.75
2020-07-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,40,27
2020-07-09,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,42,25
2020-07-10,"Bryson City","Swain",35.434767,-83.442133,7,2020,36,36
2020-07-10,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,58,20.5
2020-07-10,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,45,43
2020-07-10,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,64,41.6666666666667
2020-07-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,41.5,30
2020-07-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,52.5,38.25
2020-07-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,49.5,41.6666666666667
2020-07-10,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,59.5,42.5
2020-07-10,"Linville Falls","Avery",35.972347,-81.933072,7,2020,38,34
2020-07-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,47,34
2020-07-10,"Millbrook School","Wake",35.856111,-78.574167,7,2020,60.5,40.6
2020-07-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,65.5,40.3333333333333
2020-07-10,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,60,39.5
2020-07-11,"Bryson City","Swain",35.434767,-83.442133,7,2020,33.5,32.5
2020-07-11,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,53.5,35
2020-07-11,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,44.5,42.5
2020-07-11,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,46,39
2020-07-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,43.5,NA
2020-07-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,68.5,34.25
2020-07-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,49.5,36.6666666666667
2020-07-11,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,51,45.5
2020-07-11,"Linville Falls","Avery",35.972347,-81.933072,7,2020,34.5,NA
2020-07-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,55,39.5
2020-07-11,"Millbrook School","Wake",35.856111,-78.574167,7,2020,64,47.25
2020-07-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,62.5,46.5
2020-07-11,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,62,54.5
2020-07-12,"Bryson City","Swain",35.434767,-83.442133,7,2020,31,35
2020-07-12,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,37.5,29
2020-07-12,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,67,40
2020-07-12,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,46,40.5
2020-07-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,41,NA
2020-07-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,59,33.3333333333333
2020-07-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,60.5,39.5
2020-07-12,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,43.5,37.5
2020-07-12,"Linville Falls","Avery",35.972347,-81.933072,7,2020,35,NA
2020-07-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,57.5,42
2020-07-12,"Millbrook School","Wake",35.856111,-78.574167,7,2020,45.5,44.6666666666667
2020-07-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,41,43
2020-07-12,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,39,45.5
2020-07-13,"Bryson City","Swain",35.434767,-83.442133,7,2020,28,28.5
2020-07-13,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,36.5,16.5
2020-07-13,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,66.5,41
2020-07-13,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,48,45
2020-07-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,39.5,24
2020-07-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,50,39.25
2020-07-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,62,47.75
2020-07-13,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,44,47.5
2020-07-13,"Linville Falls","Avery",35.972347,-81.933072,7,2020,38.5,47
2020-07-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,51.5,43
2020-07-13,"Millbrook School","Wake",35.856111,-78.574167,7,2020,47.5,45.4
2020-07-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,44,38.6666666666667
2020-07-13,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,56.5,43
2020-07-14,"Bryson City","Swain",35.434767,-83.442133,7,2020,30.5,29.5
2020-07-14,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,38,20.5
2020-07-14,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,51,36.3333333333333
2020-07-14,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,50.5,41.6666666666667
2020-07-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,38.5,NA
2020-07-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,46.5,32.25
2020-07-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,59,41.3333333333333
2020-07-14,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,41,34.5
2020-07-14,"Linville Falls","Avery",35.972347,-81.933072,7,2020,39.5,NA
2020-07-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,47.5,39.5
2020-07-14,"Millbrook School","Wake",35.856111,-78.574167,7,2020,46.5,39
2020-07-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,41.5,35
2020-07-14,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,52,39.5
2020-07-15,"Bryson City","Swain",35.434767,-83.442133,7,2020,27.5,30.5
2020-07-15,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,41.5,22.5
2020-07-15,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,59,44.5
2020-07-15,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,50,50
2020-07-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,35,NA
2020-07-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,52.5,45.3333333333333
2020-07-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,70.5,48.5
2020-07-15,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,46.5,43.5
2020-07-15,"Linville Falls","Avery",35.972347,-81.933072,7,2020,34,NA
2020-07-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,67.5,50
2020-07-15,"Millbrook School","Wake",35.856111,-78.574167,7,2020,49,50
2020-07-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,46,46.5
2020-07-15,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,46.5,50
2020-07-16,"Bryson City","Swain",35.434767,-83.442133,7,2020,25.5,38.5
2020-07-16,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,38,22.5
2020-07-16,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,56,44
2020-07-16,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,48,53.5
2020-07-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,35.5,24
2020-07-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,46,50.6666666666667
2020-07-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,57,45.6666666666667
2020-07-16,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,46,53
2020-07-16,"Linville Falls","Avery",35.972347,-81.933072,7,2020,29.5,31
2020-07-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,60.5,48
2020-07-16,"Millbrook School","Wake",35.856111,-78.574167,7,2020,52,57
2020-07-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,44,43.3333333333333
2020-07-16,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,51,56
2020-07-17,"Bryson City","Swain",35.434767,-83.442133,7,2020,11.5,30.5
2020-07-17,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,39,35
2020-07-17,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,43.5,40.5
2020-07-17,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,40,52.75
2020-07-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,35,NA
2020-07-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,36.5,46.6666666666667
